__time,/imu/angular_velocity/x,/imu/angular_velocity/y,/imu/angular_velocity/z,/imu/angular_velocity_covariance[0;0],/imu/angular_velocity_covariance[0;1],/imu/angular_velocity_covariance[0;2],/imu/angular_velocity_covariance[1;1],/imu/angular_velocity_covariance[1;2],/imu/angular_velocity_covariance[2;2],/imu/header/header/stamp,/imu/linear_acceleration/x,/imu/linear_acceleration/y,/imu/linear_acceleration/z,/imu/linear_acceleration_covariance[0;0],/imu/linear_acceleration_covariance[0;1],/imu/linear_acceleration_covariance[0;2],/imu/linear_acceleration_covariance[1;1],/imu/linear_acceleration_covariance[1;2],/imu/linear_acceleration_covariance[2;2],/imu/orientation/pitch,/imu/orientation/roll,/imu/orientation/w,/imu/orientation/x,/imu/orientation/y,/imu/orientation/yaw,/imu/orientation/z,/imu/orientation_covariance[0;0],/imu/orientation_covariance[0;1],/imu/orientation_covariance[0;2],/imu/orientation_covariance[1;1],/imu/orientation_covariance[1;2],/imu/orientation_covariance[2;2]
1725743164.602163,-0.006654635,0.006013885,-0.011044496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743164.601603031,9.524751428,1.216881774,10.038960499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743164.704657,-0.006325018,0.008069725,-0.009918875,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743164.704112768,9.460206525,1.215578338,9.999923365,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743164.806864,-0.006559903,0.007032563,-0.009422680,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743164.806313992,9.479426993,1.184988876,10.033095227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743164.923740,-0.006211036,0.007379984,-0.010040585,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743164.923168898,9.451914424,1.186459282,10.042496100,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.024890,-0.006236450,0.010018471,-0.010682616,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.024588346,9.493243589,1.184799465,10.085516849,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.119790,-0.005849463,0.009605709,-0.009671319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.119204521,9.529475798,1.201932203,10.069904421,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.204978,-0.007454590,0.007534093,-0.008566131,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.204440117,9.502086532,1.193733436,10.078863343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.307161,-0.006458533,0.009229523,-0.009745542,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.306670427,9.470429252,1.175263935,10.034244904,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.392622,-0.005560811,0.009810775,-0.010868172,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.392059565,9.507291042,1.176806772,10.040675919,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.513857,-0.005578259,0.009302015,-0.009297789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.513238907,9.479019056,1.183565740,10.066644112,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.614721,-0.006253139,0.010113484,-0.009112137,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.614151478,9.439735358,1.197722811,10.041307896,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.699952,-0.006457348,0.011585067,-0.009219158,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.699432373,9.452426273,1.179653642,10.068157610,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.802458,-0.006825914,0.011188394,-0.008406666,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.801903725,9.480326906,1.171816567,10.020509469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.904677,-0.006876966,0.009124822,-0.008067036,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.904122829,9.526609986,1.179873127,10.026623143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743165.991670,-0.005436950,0.007959805,-0.008829839,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743165.991150379,9.609627015,1.198271525,10.078777880,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.110717,-0.005249867,0.008576376,-0.009211240,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.110164165,9.532582062,1.196693135,10.091682641,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.228632,-0.004889862,0.008684815,-0.009934865,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.228092670,9.507232193,1.185126353,10.086159924,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.314035,-0.006308634,0.006474106,-0.009497291,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.313534021,9.566407845,1.162577825,10.048670782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.439887,-0.006884789,0.008499682,-0.009478350,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.439251661,9.551687809,1.187228854,10.052678897,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.508631,-0.006573326,0.009845549,-0.009801958,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.508090019,9.573068026,1.181591722,10.039115327,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.610814,-0.006883903,0.008653246,-0.010563302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.610401630,9.528672685,1.200328332,10.025148484,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.728894,-0.007039192,0.009256175,-0.009611663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.728652000,9.446599526,1.185746441,10.093608178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.873778,-0.007050221,0.009491024,-0.009535536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.873230219,9.536091511,1.204800711,10.059579968,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743166.908469,-0.007122351,0.009408601,-0.010563322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743166.907983065,9.495814310,1.189180141,10.028195746,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.026864,-0.006958569,0.009434006,-0.009811519,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.026258945,9.512798513,1.177777326,10.004121066,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.112404,-0.007009910,0.008380859,-0.008369769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.111906052,9.455427577,1.196026114,10.002861314,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.214659,-0.006102962,0.009519675,-0.008381665,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.214132309,9.517752851,1.168027706,10.029774163,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.317024,-0.005982566,0.010622007,-0.008787306,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.316571236,9.598013388,1.154028501,10.037243039,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.419197,-0.005988983,0.008441935,-0.008257356,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.418761253,9.514800151,1.159003997,10.056545103,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.547803,-0.006858194,0.010482831,-0.009124845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.547250748,9.454033376,1.205799606,10.005123138,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.632882,-0.004961255,0.010703892,-0.009691821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.632420778,9.562561122,1.218419822,10.010547409,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.718271,-0.005078635,0.009282264,-0.008642998,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.717782021,9.547369428,1.168446972,9.953384056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.820722,-0.005337171,0.008504835,-0.010050437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.820188284,9.556538718,1.171003271,10.030183239,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743167.938664,-0.005799517,0.009581662,-0.009221999,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743167.938187361,9.579086009,1.189046557,10.067385321,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.046902,-0.006896692,0.010053461,-0.009407320,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.046379089,9.556829382,1.192080652,10.050061069,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.132353,-0.006645893,0.008890433,-0.008434132,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.131867409,9.609169085,1.188807660,10.044991472,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.217904,-0.007120034,0.008442150,-0.009679542,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.217289209,9.555105783,1.190763693,10.053234261,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.320358,-0.006824180,0.008284625,-0.009769323,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.319848776,9.613097325,1.202519298,10.056158146,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.422625,-0.007475639,0.008938633,-0.009414520,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.422098875,9.519947100,1.201212041,10.051632540,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.559853,-0.008400909,0.009998408,-0.009703427,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.559237480,9.425471597,1.176608218,10.040987168,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.645020,-0.007198155,0.008929522,-0.010047728,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.644467354,9.457269490,1.191849031,10.027281914,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.739451,-0.006263700,0.009194466,-0.009553722,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.738909006,9.530648905,1.162346635,10.069527188,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.841859,-0.007395246,0.010192941,-0.009773028,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.841274500,9.586498769,1.195495827,10.037959395,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743168.944183,-0.005829321,0.009826175,-0.007284674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743168.943600416,9.586880976,1.189317738,10.074865928,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.028780,-0.006178823,0.009309715,-0.007972349,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.028464794,9.525999082,1.198203791,10.060986431,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.162657,-0.006420190,0.009850871,-0.009248804,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.162137985,9.502743193,1.201449307,10.049256643,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.248605,-0.006540873,0.011320530,-0.010419956,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.247982979,9.500695327,1.173134322,10.019441554,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.333838,-0.006201521,0.009390737,-0.009473374,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.333292246,9.520029060,1.211667259,10.045249341,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.436155,-0.005698768,0.009891382,-0.009599623,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.435666800,9.454252811,1.208181041,10.073720862,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.547747,-0.006646471,0.013605714,-0.010262288,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.547152042,9.444117372,1.204042913,10.029278644,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.666744,-0.006920476,0.009400864,-0.009327924,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.666255236,9.462999848,1.168443576,10.007057535,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.758690,-0.007257325,0.008164441,-0.009460283,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.758163214,9.453280930,1.186569200,10.037859822,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.861290,-0.007425750,0.006946690,-0.010126002,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.860783815,9.469976647,1.205212090,10.014940653,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743169.963732,-0.006777191,0.006537661,-0.009459628,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743169.963265657,9.425634075,1.190583340,10.029826284,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.066483,-0.006586142,0.009464078,-0.010525368,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.065963030,9.499263571,1.197639082,10.043256648,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.151948,-0.004691998,0.012459444,-0.009526080,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.151346922,9.521708201,1.207154502,9.985306302,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.265779,-0.006009855,0.010359887,-0.010691825,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.265239477,9.470660009,1.216702251,10.020996657,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.351564,-0.006735399,0.009243493,-0.009542693,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.351009607,9.502616381,1.183155813,10.054409461,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.454126,-0.007031556,0.009551298,-0.011099825,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.453593016,9.488656824,1.201110377,10.063930805,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.572793,-0.006513478,0.008039812,-0.010346233,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.572200537,9.494849652,1.188532484,10.066296457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.677822,-0.004922128,0.008083455,-0.009636359,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.677262306,9.497946066,1.193021125,10.045924107,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.782736,-0.005791842,0.007505737,-0.009880963,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.782203913,9.510271861,1.173710269,9.997417620,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.868083,-0.005760390,0.008615805,-0.009736802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.867547750,9.474521917,1.188005037,9.998312082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743170.953598,-0.006477436,0.006639447,-0.010131031,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743170.953071594,9.491374728,1.205930009,10.082584996,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1725743171.076779,-0.007502114,0.011580053,-0.008596140,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1725743171.076171637,9.477048448,1.204114907,10.081611101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
